time_tick,grv_X_value,grv_Y_value,grv_Z_value,Turn,Success
69.899079,2.064164,-9.510884,-1.208129,10,0
69.934083,2.004391,-9.527145,-1.180325,10,0
69.964112,1.957402,-9.534455,-1.200002,10,0
69.999116,1.931319,-9.532152,-1.259106,10,0
70.029115,1.90665,-9.530324,-1.309522,10,0
70.064118,1.844459,-9.533181,-1.376106,10,0
70.099122,1.726194,-9.54753,-1.429048,10,0
70.129151,1.600045,-9.565157,-1.457697,10,0
70.164155,1.476236,-9.579742,-1.492153,10,0
70.199158,1.367199,-9.58632,-1.552571,10,0
70.229157,1.27745,-9.587888,-1.617956,10,0
70.264161,1.186466,-9.585609,-1.69872,10,0
70.299165,1.102815,-9.577073,-1.800201,10,0
70.329194,1.030632,-9.568664,-1.885662,10,0
70.364198,0.969789,-9.5672,-1.924952,10,0
70.399201,0.917619,-9.572447,-1.924444,10,0
70.4292,0.876386,-9.5747,-1.932439,10,0
70.464204,0.834843,-9.572994,-1.959103,10,0
70.499238,0.821833,-9.566533,-1.995817,10,0
70.529237,0.815382,-9.561273,-2.023475,10,0
70.56424,0.7973,-9.563839,-2.018551,10,0
70.599244,0.819584,-9.566178,-1.998444,10,0
70.629243,0.860039,-9.564944,-1.987314,10,0
70.664277,0.923336,-9.571132,-1.928244,10,0
70.699281,1.047871,-9.574225,-1.847549,10,0
70.729279,1.146276,-9.574343,-1.787528,10,0
70.76428,1.243693,-9.568715,-1.752188,10,0
70.799284,1.337324,-9.560048,-1.730406,10,0
70.829313,1.35817,-9.566098,-1.679996,10,0
70.864317,1.350462,-9.576598,-1.625509,10,0
70.89932,1.344966,-9.58564,-1.576019,10,0
70.929319,1.440952,-9.577617,-1.539536,10,0
70.964323,1.486057,-9.572335,-1.529472,10,0
70.999326,1.469218,-9.571669,-1.549775,10,0
71.034361,1.415134,-9.575736,-1.574777,10,0
71.064359,1.37746,-9.578825,-1.589326,10,0
71.099363,1.362027,-9.578214,-1.606221,10,0
71.129362,1.359857,-9.575354,-1.625004,10,0
71.164365,1.362359,-9.570853,-1.64924,10,0
71.1994,1.353663,-9.572609,-1.646204,10,0
71.229398,1.371101,-9.570266,-1.645399,10,0
71.264402,1.375821,-9.575631,-1.609862,10,0
71.299406,1.375328,-9.580618,-1.580339,10,0
71.329404,1.365573,-9.585714,-1.55774,10,0
71.364439,1.317458,-9.595888,-1.536391,10,0
71.399442,1.264017,-9.605557,-1.520782,10,0
71.429441,1.243035,-9.609455,-1.513437,10,0
71.464445,1.225364,-9.614789,-1.493842,10,0
71.499448,1.227828,-9.618331,-1.468805,10,0
71.529478,1.230849,-9.62419,-1.427318,10,0
71.564481,1.224646,-9.631551,-1.382284,10,0
71.599485,1.216742,-9.637387,-1.348169,10,0
71.629484,1.225312,-9.639478,-1.32526,10,0
71.664487,1.242742,-9.639783,-1.306683,10,0
71.699522,1.250198,-9.640775,-1.292169,10,0
71.72952,1.256358,-9.641982,-1.277103,10,0
71.764495,1.268955,-9.643325,-1.25431,10,0
71.799499,1.283163,-9.643087,-1.241102,10,0
71.829498,1.304518,-9.640738,-1.237601,10,0
71.864532,1.323468,-9.638425,-1.235488,10,0
71.899535,1.338559,-9.636271,-1.237851,10,0
71.929534,1.357104,-9.633006,-1.241254,10,0
71.964538,1.37514,-9.629024,-1.252248,10,0
71.999541,1.39756,-9.624355,-1.263274,10,0
72.029571,1.409606,-9.620072,-1.282372,10,0
72.064574,1.419908,-9.615497,-1.305113,10,0
72.099578,1.421283,-9.613187,-1.320547,10,0
72.129577,1.420195,-9.611707,-1.332438,10,0
72.164581,1.426405,-9.609526,-1.341498,10,0
72.199584,1.441265,-9.606303,-1.348688,10,0
72.229614,1.453114,-9.60342,-1.356477,10,0
72.264617,1.459201,-9.601775,-1.361576,10,0
72.299621,1.45936,-9.602281,-1.357838,10,0
72.32962,1.462862,-9.602536,-1.35225,10,0
72.364623,1.47739,-9.600696,-1.349521,10,0
72.399657,1.497137,-9.598094,-1.346258,10,0
72.429656,1.50631,-9.596924,-1.344374,10,0
72.46466,1.512005,-9.597053,-1.337036,10,0
72.494659,1.514386,-9.596909,-1.335369,10,0
72.529662,1.515552,-9.596655,-1.335879,10,0
72.564697,1.516588,-9.596814,-1.333554,10,0
72.5997,1.531059,-9.595182,-1.328756,10,0
72.629699,1.541602,-9.5937,-1.327264,10,0
72.664703,1.546656,-9.592891,-1.32723,10,0
72.694701,1.548712,-9.592538,-1.327388,10,0
72.729736,1.550022,-9.591936,-1.330209,10,0
72.764727,1.546593,-9.59194,-1.334164,10,0
72.799731,1.537775,-9.592326,-1.341556,10,0
72.82973,1.529802,-9.592744,-1.347669,10,0
72.864733,1.52146,-9.59322,-1.353709,10,0
72.899737,1.518189,-9.592928,-1.359441,10,0
72.929766,1.514263,-9.592674,-1.365599,10,0
72.96477,1.504214,-9.593568,-1.370414,10,0
72.999774,1.494649,-9.594356,-1.37536,10,0
73.029772,1.488831,-9.594258,-1.382333,10,0
73.064776,1.48026,-9.593994,-1.393325,10,0
73.094805,1.474669,-9.593778,-1.400723,10,0
73.129809,1.47072,-9.593375,-1.407616,10,0
73.164813,1.466686,-9.593033,-1.414141,10,0
73.194811,1.466359,-9.592071,-1.42099,10,0
73.229815,1.466372,-9.590455,-1.431845,10,0
73.264849,1.461567,-9.590056,-1.439409,10,0
73.299853,1.454669,-9.590703,-1.442083,10,0
73.329852,1.451415,-9.590302,-1.448016,10,0
73.364855,1.448941,-9.589344,-1.456808,10,0
73.394854,1.448794,-9.588217,-1.464359,10,0
73.429888,1.447233,-9.587464,-1.470817,10,0
73.464892,1.44554,-9.586649,-1.477777,10,0
73.499896,1.443122,-9.585516,-1.487461,10,0
73.529894,1.441731,-9.584864,-1.492999,10,0
73.564898,1.435932,-9.584802,-1.498969,10,0
73.599932,1.434631,-9.584621,-1.501371,10,0
73.629931,1.439398,-9.584031,-1.500575,10,0
73.664935,1.446533,-9.582992,-1.500352,10,0
73.694934,1.453393,-9.581492,-1.503303,10,0
73.729937,1.461246,-9.579872,-1.506006,10,0
73.764957,1.465723,-9.57963,-1.503195,10,0
73.799961,1.475846,-9.578202,-1.50239,10,0
73.82996,1.477629,-9.577418,-1.50563,10,0
73.864963,1.480121,-9.576708,-1.507696,10,0
73.894962,1.48766,-9.57618,-1.503629,10,0
73.929996,1.466567,-9.577562,-1.515501,10,0
73.965,1.43289,-9.579576,-1.534862,10,0
74.000004,1.395456,-9.582475,-1.551166,10,0
74.030003,1.355636,-9.586394,-1.562225,10,0
74.065006,1.318649,-9.589238,-1.576364,10,0
74.095036,1.295897,-9.590023,-1.590397,10,0
74.130039,1.278653,-9.588913,-1.610914,10,0
74.165043,1.269024,-9.586871,-1.63056,10,0
74.195042,1.26169,-9.586447,-1.638722,10,0
74.230045,1.264429,-9.584044,-1.650625,10,0
74.265049,1.260052,-9.582781,-1.661276,10,0
74.300083,1.22906,-9.583261,-1.681597,10,0
74.330082,1.207719,-9.583904,-1.693353,10,0
74.365086,1.207348,-9.585127,-1.686683,10,0
74.400089,1.203441,-9.586204,-1.683351,10,0
74.430088,1.176289,-9.587395,-1.695716,10,0
74.465122,1.141566,-9.589829,-1.705655,10,0
74.495121,1.129642,-9.59239,-1.699178,10,0
74.530125,1.133915,-9.594166,-1.686258,10,0
74.565128,1.114019,-9.594626,-1.696869,10,0
74.595127,1.101449,-9.59545,-1.700409,10,0
74.630161,1.085465,-9.596783,-1.703169,10,0
74.665165,1.044825,-9.600845,-1.70569,10,0
74.695164,1.0236,-9.603009,-1.706371,10,0
74.730167,1.028648,-9.602492,-1.706246,10,0
74.765169,1.029708,-9.599875,-1.720278,10,0
74.795198,1.031458,-9.599683,-1.720301,10,0
74.830202,0.979306,-9.612165,-1.680625,10,0
74.865206,0.962575,-9.616924,-1.662972,10,0
74.900209,1.001624,-9.60684,-1.69783,10,0
